,Engine no,Num cycles,Operating 1,Operating 2,Operating 3,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17,Sensor 18,Sensor 19,Sensor 20,Sensor 21,Stage
122,1,124,0.0025,0.0002,100.0,518.67,642.48,1587.14,1402.28,14.62,21.61,552.26,2388.13,9053.03,1.3,47.55,521.4,2388.13,8133.82,8.4416,0.03,393,2388,100.0,38.8,23.2341,2
123,1,125,-0.0004,0.0005,100.0,518.67,642.96,1585.47,1406.42,14.62,21.61,552.44,2388.13,9046.16,1.3,47.63,521.57,2388.11,8126.33,8.4079,0.03,394,2388,100.0,38.68,23.3039,2
124,1,126,0.0016,0.0001,100.0,518.67,642.49,1582.64,1418.5,14.62,21.61,553.72,2388.05,9049.11,1.3,47.49,521.35,2388.08,8130.94,8.4378,0.03,392,2388,100.0,38.85,23.2289,2
125,1,127,-0.001,0.0002,100.0,518.67,642.99,1586.9,1399.49,14.62,21.61,553.81,2388.09,9047.9,1.3,47.63,521.34,2388.1,8133.0,8.4626,0.03,393,2388,100.0,38.91,23.2772,2
126,1,128,-0.0006,0.0003,100.0,518.67,642.47,1593.87,1407.06,14.62,21.61,552.74,2388.13,9056.59,1.3,47.62,521.96,2388.16,8132.08,8.4413,0.03,393,2388,100.0,38.85,23.2641,2
127,1,129,-0.0033,0.0003,100.0,518.67,642.41,1591.33,1408.42,14.62,21.61,552.42,2388.09,9046.08,1.3,47.61,522.02,2388.13,8127.33,8.4681,0.03,393,2388,100.0,38.84,23.2656,2
128,1,130,-0.0007,0.0002,100.0,518.67,642.7,1585.9,1412.25,14.62,21.61,552.66,2388.13,9042.97,1.3,47.46,521.49,2388.07,8125.29,8.3938,0.03,394,2388,100.0,38.71,23.3461,2
129,1,131,0.0002,-0.0001,100.0,518.67,643.01,1585.78,1413.25,14.62,21.61,553.7,2388.11,9045.1,1.3,47.7,521.45,2388.13,8126.38,8.4328,0.03,391,2388,100.0,38.73,23.3435,2
130,1,132,0.0032,-0.0001,100.0,518.67,643.19,1596.06,1405.76,14.62,21.61,553.16,2388.17,9044.04,1.3,47.56,521.64,2388.16,8128.92,8.4227,0.03,393,2388,100.0,38.53,23.3186,2
131,1,133,0.0032,-0.0002,100.0,518.67,642.45,1592.64,1410.11,14.62,21.61,553.82,2388.11,9050.95,1.3,47.57,521.23,2388.09,8130.93,8.4604,0.03,394,2388,100.0,38.95,23.2521,2
132,1,134,-0.0014,0.0,100.0,518.67,642.85,1583.62,1402.67,14.62,21.61,553.2,2388.11,9046.16,1.3,47.75,521.52,2388.13,8131.3,8.4293,0.03,393,2388,100.0,38.68,23.2833,2
133,1,135,-0.0017,0.0001,100.0,518.67,642.45,1585.55,1406.83,14.62,21.61,553.09,2388.14,9050.65,1.3,47.34,520.99,2388.12,8129.34,8.4242,0.03,392,2388,100.0,38.85,23.2744,2
134,1,136,0.003,-0.0001,100.0,518.67,642.84,1584.72,1404.39,14.62,21.61,554.18,2388.06,9040.89,1.3,47.43,521.54,2388.11,8130.43,8.4469,0.03,393,2388,100.0,38.76,23.1699,2
135,1,137,-0.0011,0.0,100.0,518.67,642.43,1594.69,1405.15,14.62,21.61,553.39,2388.14,9040.55,1.3,47.89,521.63,2388.12,8128.81,8.449,0.03,394,2388,100.0,38.87,23.2593,2
136,1,138,-0.0011,0.0001,100.0,518.67,642.79,1589.82,1413.34,14.62,21.61,552.91,2388.11,9049.64,1.3,47.4,521.57,2388.18,8129.67,8.4208,0.03,392,2388,100.0,39.0,23.3664,2
137,1,139,-0.0014,0.0005,100.0,518.67,643.11,1592.28,1412.6,14.62,21.61,553.25,2388.06,9044.81,1.3,47.67,521.03,2388.15,8124.97,8.4621,0.03,394,2388,100.0,38.88,23.3422,2
138,1,140,-0.0006,-0.0001,100.0,518.67,643.05,1590.89,1408.36,14.62,21.61,552.15,2388.17,9055.85,1.3,47.51,521.27,2388.05,8130.27,8.4397,0.03,393,2388,100.0,38.82,23.3704,2
139,1,141,-0.0023,0.0005,100.0,518.67,642.39,1590.02,1415.25,14.62,21.61,553.45,2388.13,9050.86,1.3,47.49,521.06,2388.16,8120.93,8.4641,0.03,394,2388,100.0,39.02,23.2382,2
140,1,142,0.0026,0.0002,100.0,518.67,642.51,1595.29,1413.42,14.62,21.61,553.11,2388.1,9046.61,1.3,47.59,520.44,2388.18,8124.87,8.4291,0.03,392,2388,100.0,38.71,23.2816,2
141,1,143,-0.0005,-0.0003,100.0,518.67,642.77,1593.1,1404.21,14.62,21.61,553.62,2388.13,9050.63,1.3,47.52,520.98,2388.11,8126.81,8.4419,0.03,393,2388,100.0,38.79,23.2305,2
142,1,144,0.0025,-0.0004,100.0,518.67,643.09,1591.89,1405.76,14.62,21.61,553.77,2388.17,9049.33,1.3,47.57,521.11,2388.17,8125.47,8.4601,0.03,393,2388,100.0,38.75,23.2249,2
143,1,145,-0.0004,-0.0001,100.0,518.67,642.95,1594.92,1409.63,14.62,21.61,553.03,2388.13,9046.92,1.3,47.54,521.13,2388.15,8130.91,8.4644,0.03,395,2388,100.0,38.67,23.149,2
144,1,146,0.0002,-0.0003,100.0,518.67,642.72,1586.75,1408.82,14.62,21.61,552.6,2388.12,9045.99,1.3,47.63,521.13,2388.12,8129.19,8.4312,0.03,392,2388,100.0,38.69,23.3233,2
145,1,147,0.0047,0.0001,100.0,518.67,642.25,1594.85,1409.96,14.62,21.61,553.09,2388.14,9041.24,1.3,47.8,520.92,2388.12,8126.13,8.4428,0.03,393,2388,100.0,38.77,23.2684,2
146,1,148,0.001,-0.0004,100.0,518.67,643.02,1590.03,1411.89,14.62,21.61,552.84,2388.16,9040.93,1.3,47.49,521.08,2388.15,8124.48,8.4276,0.03,392,2388,100.0,38.77,23.2498,2
147,1,149,0.0025,0.0004,100.0,518.67,642.9,1592.78,1410.7,14.62,21.61,552.54,2388.17,9057.24,1.3,47.83,521.13,2388.15,8124.34,8.4731,0.03,394,2388,100.0,38.77,23.2565,2
148,1,150,0.001,-0.0003,100.0,518.67,643.06,1589.01,1409.22,14.62,21.61,553.57,2388.12,9044.76,1.3,47.6,520.5,2388.21,8122.99,8.4726,0.03,394,2388,100.0,38.68,23.2082,3
149,1,151,-0.0019,-0.0001,100.0,518.67,642.82,1592.39,1411.94,14.62,21.61,552.41,2388.14,9048.12,1.3,47.58,520.94,2388.22,8127.21,8.4612,0.03,394,2388,100.0,38.56,23.2277,3
150,1,152,0.0009,-0.0001,100.0,518.67,642.67,1598.6,1420.83,14.62,21.61,552.62,2388.18,9043.9,1.3,47.72,520.39,2388.19,8119.0,8.4572,0.03,395,2388,100.0,38.77,23.2369,3
151,1,153,0.0011,-0.0004,100.0,518.67,642.99,1589.17,1414.56,14.62,21.61,552.68,2388.14,9049.43,1.3,47.74,520.69,2388.17,8124.14,8.4435,0.03,393,2388,100.0,38.78,23.1719,3
152,1,154,-0.0012,0.0,100.0,518.67,642.81,1597.03,1416.07,14.62,21.61,552.57,2388.14,9049.08,1.3,47.73,520.72,2388.18,8129.24,8.4794,0.03,394,2388,100.0,38.82,23.2366,3
153,1,155,-0.0033,0.0002,100.0,518.67,642.83,1590.4,1414.89,14.62,21.61,552.89,2388.16,9049.56,1.3,47.61,521.23,2388.17,8120.41,8.4729,0.03,394,2388,100.0,38.68,23.2749,3
154,1,156,-0.002,0.0003,100.0,518.67,643.04,1585.61,1421.23,14.62,21.61,553.24,2388.26,9044.21,1.3,47.58,520.75,2388.16,8128.48,8.4432,0.03,395,2388,100.0,38.77,23.2791,3
155,1,157,-0.0018,0.0002,100.0,518.67,642.2,1598.04,1412.47,14.62,21.61,552.32,2388.14,9053.12,1.3,47.72,520.94,2388.17,8125.07,8.4328,0.03,392,2388,100.0,38.67,23.2354,3
156,1,158,-0.0023,0.0001,100.0,518.67,642.88,1596.82,1410.09,14.62,21.61,553.19,2388.2,9049.22,1.3,47.68,520.88,2388.22,8126.33,8.4368,0.03,394,2388,100.0,38.75,23.2894,3
157,1,159,-0.0006,0.0001,100.0,518.67,642.89,1589.54,1420.37,14.62,21.61,552.18,2388.13,9048.06,1.3,47.76,520.65,2388.23,8127.61,8.4403,0.03,394,2388,100.0,38.76,23.253,3
158,1,160,-0.0006,-0.0004,100.0,518.67,643.45,1590.65,1418.08,14.62,21.61,551.87,2388.21,9045.42,1.3,47.84,520.47,2388.22,8122.68,8.4433,0.03,396,2388,100.0,38.52,23.2817,3
159,1,161,0.0008,0.0001,100.0,518.67,643.0,1594.2,1417.31,14.62,21.61,552.8,2388.18,9048.06,1.3,47.77,520.47,2388.18,8126.97,8.4405,0.03,394,2388,100.0,38.66,23.2962,3
160,1,162,-0.0005,0.0004,100.0,518.67,643.15,1592.22,1423.48,14.62,21.61,552.68,2388.15,9044.45,1.3,47.79,520.44,2388.2,8123.77,8.5015,0.03,394,2388,100.0,38.78,23.1538,3
161,1,163,0.0003,-0.0004,100.0,518.67,642.85,1600.54,1421.09,14.62,21.61,552.41,2388.2,9049.24,1.3,47.89,520.3,2388.2,8124.06,8.5129,0.03,393,2388,100.0,38.65,23.1419,3
162,1,164,0.0005,-0.0002,100.0,518.67,643.17,1598.96,1416.76,14.62,21.61,551.9,2388.17,9048.92,1.3,47.7,520.63,2388.28,8124.63,8.4803,0.03,394,2388,100.0,38.62,23.1761,3
163,1,165,0.001,0.0004,100.0,518.67,642.76,1597.03,1408.09,14.62,21.61,552.79,2388.19,9039.09,1.3,47.89,520.69,2388.24,8126.53,8.4922,0.03,393,2388,100.0,38.59,23.2129,3
164,1,166,-0.0022,-0.0003,100.0,518.67,643.34,1596.72,1422.37,14.62,21.61,552.13,2388.22,9043.11,1.3,47.86,520.02,2388.22,8119.14,8.4663,0.03,395,2388,100.0,38.62,23.145,3
165,1,167,0.0012,0.0003,100.0,518.67,643.02,1593.83,1414.72,14.62,21.61,552.57,2388.23,9042.05,1.3,47.85,520.49,2388.18,8122.41,8.4632,0.03,394,2388,100.0,38.77,23.3011,3
166,1,168,-0.0043,0.0002,100.0,518.67,642.68,1591.19,1415.7,14.62,21.61,552.09,2388.22,9036.35,1.3,47.84,520.78,2388.19,8124.44,8.4925,0.03,393,2388,100.0,38.76,23.277,3
167,1,169,-0.0017,0.0004,100.0,518.67,643.2,1590.16,1418.05,14.62,21.61,552.71,2388.25,9055.18,1.3,47.88,520.44,2388.18,8125.3,8.4767,0.03,394,2388,100.0,38.58,23.187,3
168,1,170,-0.0017,-0.0002,100.0,518.67,642.92,1592.71,1417.41,14.62,21.61,552.02,2388.21,9044.03,1.3,47.86,520.23,2388.26,8121.76,8.49,0.03,395,2388,100.0,38.66,23.1615,3
169,1,171,0.0004,-0.0003,100.0,518.67,643.26,1592.06,1414.99,14.62,21.61,552.71,2388.2,9042.12,1.3,48.03,519.85,2388.22,8124.87,8.4922,0.03,395,2388,100.0,38.68,23.2444,3
170,1,172,-0.0014,-0.0003,100.0,518.67,643.33,1591.71,1413.73,14.62,21.61,551.69,2388.24,9039.1,1.3,48.07,520.54,2388.26,8120.08,8.4595,0.03,393,2388,100.0,38.65,23.1585,3
171,1,173,-0.0032,0.0002,100.0,518.67,642.97,1590.69,1425.27,14.62,21.61,552.13,2388.22,9048.82,1.3,47.9,520.11,2388.23,8121.64,8.5091,0.03,395,2388,100.0,38.59,23.1789,3
172,1,174,-0.0001,-0.0002,100.0,518.67,642.64,1599.81,1422.58,14.62,21.61,552.32,2388.22,9041.25,1.3,48.0,520.22,2388.21,8119.17,8.4476,0.03,393,2388,100.0,38.57,23.0357,3
173,1,175,0.0001,0.0002,100.0,518.67,643.61,1603.29,1422.52,14.62,21.61,551.64,2388.23,9042.66,1.3,47.86,520.38,2388.22,8125.76,8.489,0.03,394,2388,100.0,38.58,23.1573,4
174,1,176,-0.002,-0.0003,100.0,518.67,642.86,1592.27,1422.73,14.62,21.61,551.91,2388.23,9045.74,1.3,47.84,519.8,2388.2,8123.8,8.4853,0.03,394,2388,100.0,38.72,23.2491,4
175,1,177,-0.0038,-0.0003,100.0,518.67,643.79,1602.02,1423.99,14.62,21.61,551.93,2388.25,9046.2,1.3,48.03,520.24,2388.23,8120.11,8.4779,0.03,396,2388,100.0,38.63,23.1673,4
176,1,178,-0.0001,0.0002,100.0,518.67,643.38,1605.33,1424.65,14.62,21.61,552.18,2388.23,9046.17,1.3,48.0,520.2,2388.2,8116.56,8.477,0.03,395,2388,100.0,38.65,23.177,4
177,1,179,0.0023,-0.0003,100.0,518.67,642.86,1592.56,1429.45,14.62,21.61,551.57,2388.26,9044.23,1.3,48.02,520.38,2388.18,8116.84,8.4947,0.03,395,2388,100.0,38.77,23.1888,4
178,1,180,-0.0024,0.0,100.0,518.67,643.58,1599.87,1417.14,14.62,21.61,552.91,2388.21,9039.33,1.3,47.85,519.84,2388.28,8122.57,8.4737,0.03,395,2388,100.0,38.86,23.007,4
179,1,181,-0.0006,0.0005,100.0,518.67,643.44,1596.71,1420.64,14.62,21.61,551.83,2388.23,9038.29,1.3,48.1,520.43,2388.23,8114.79,8.472,0.03,397,2388,100.0,38.34,23.1652,4
180,1,182,-0.001,0.0003,100.0,518.67,644.21,1602.08,1426.62,14.62,21.61,551.9,2388.26,9041.23,1.3,47.98,520.46,2388.25,8119.67,8.5158,0.03,397,2388,100.0,38.43,23.1787,4
181,1,183,0.0001,0.0001,100.0,518.67,643.24,1597.23,1419.03,14.62,21.61,551.38,2388.21,9040.94,1.3,48.03,520.05,2388.23,8117.8,8.5041,0.03,396,2388,100.0,38.56,23.1302,4
182,1,184,0.0004,0.0003,100.0,518.67,644.07,1605.44,1432.52,14.62,21.61,551.0,2388.24,9047.91,1.3,48.07,519.77,2388.28,8115.61,8.5133,0.03,395,2388,100.0,38.43,23.0146,4
183,1,185,0.0008,0.0001,100.0,518.67,643.8,1603.46,1424.4,14.62,21.61,551.64,2388.29,9043.71,1.3,48.15,519.82,2388.27,8113.69,8.4984,0.03,395,2388,100.0,38.51,23.07,4
184,1,186,0.0027,-0.0003,100.0,518.67,643.51,1595.16,1426.3,14.62,21.61,552.57,2388.21,9051.37,1.3,48.12,520.08,2388.25,8123.45,8.5227,0.03,397,2388,100.0,38.47,23.0564,4
185,1,187,-0.0047,-0.0,100.0,518.67,643.32,1592.1,1427.27,14.62,21.61,551.08,2388.29,9037.71,1.3,48.23,519.53,2388.28,8115.67,8.5218,0.03,396,2388,100.0,38.42,23.0822,4
186,1,188,-0.0067,0.0003,100.0,518.67,643.75,1602.38,1422.78,14.62,21.61,551.94,2388.31,9037.91,1.3,48.0,519.79,2388.23,8117.69,8.5207,0.03,396,2388,100.0,38.51,22.9588,4
187,1,189,-0.0006,0.0002,100.0,518.67,644.18,1596.17,1428.01,14.62,21.61,550.7,2388.27,9044.55,1.3,48.08,519.58,2388.33,8117.51,8.5183,0.03,395,2388,100.0,38.48,23.1127,4
188,1,190,-0.0027,0.0001,100.0,518.67,643.64,1599.22,1425.95,14.62,21.61,551.29,2388.29,9040.58,1.3,48.33,520.04,2388.35,8112.58,8.5223,0.03,398,2388,100.0,38.49,23.0675,4
189,1,191,-0.0,-0.0004,100.0,518.67,643.34,1602.36,1425.77,14.62,21.61,550.92,2388.28,9042.76,1.3,48.15,519.57,2388.3,8114.61,8.5174,0.03,394,2388,100.0,38.45,23.1295,4
190,1,192,0.0009,-0.0,100.0,518.67,643.54,1601.41,1427.2,14.62,21.61,551.25,2388.32,9033.22,1.3,48.25,520.08,2388.32,8110.93,8.5113,0.03,396,2388,100.0,38.48,22.9649,3
191,2,1,-0.0018,0.0006,100.0,518.67,641.89,1583.84,1391.28,14.62,21.6,554.53,2388.01,9054.72,1.3,46.93,522.33,2388.06,8137.72,8.3905,0.03,391,2388,100.0,38.94,23.4585,2
192,2,2,0.0043,-0.0003,100.0,518.67,641.82,1587.05,1393.13,14.62,21.61,554.77,2387.98,9051.31,1.3,47.24,522.7,2387.98,8131.09,8.4167,0.03,392,2388,100.0,39.06,23.4085,0
193,2,3,0.0018,0.0003,100.0,518.67,641.55,1588.32,1398.96,14.62,21.6,555.14,2388.04,9054.24,1.3,47.22,522.58,2387.99,8140.58,8.3802,0.03,391,2388,100.0,39.11,23.425,0
194,2,4,0.0035,-0.0004,100.0,518.67,641.68,1584.15,1396.08,14.62,21.61,554.25,2387.98,9058.01,1.3,47.1,522.49,2387.93,8140.44,8.4018,0.03,391,2388,100.0,39.13,23.5027,0
195,2,5,0.0005,0.0004,100.0,518.67,641.73,1579.03,1402.52,14.62,21.6,555.12,2388.03,9058.15,1.3,47.25,522.27,2387.94,8136.67,8.3867,0.03,390,2388,100.0,39.18,23.4234,0
196,2,6,-0.001,0.0004,100.0,518.67,641.3,1577.5,1396.76,14.62,21.61,554.98,2388.04,9054.07,1.3,47.05,522.8,2387.99,8133.65,8.38,0.03,392,2388,100.0,39.15,23.427,0
197,2,7,0.0001,-0.0002,100.0,518.67,642.03,1587.49,1400.65,14.62,21.61,554.84,2388.05,9052.67,1.3,47.1,522.14,2388.04,8136.33,8.3941,0.03,391,2388,100.0,39.1,23.4718,0
198,2,8,0.0015,-0.0004,100.0,518.67,642.55,1590.41,1395.39,14.62,21.61,554.65,2388.01,9055.82,1.3,47.2,522.77,2387.96,8137.92,8.3861,0.03,391,2388,100.0,39.11,23.4381,0
199,2,9,0.0017,-0.0004,100.0,518.67,641.98,1581.99,1395.01,14.62,21.6,554.69,2388.02,9051.67,1.3,47.14,522.4,2387.98,8145.29,8.3868,0.03,390,2388,100.0,39.06,23.4875,0
200,2,10,-0.0045,0.0002,100.0,518.67,641.99,1586.37,1394.86,14.62,21.6,554.63,2387.99,9058.88,1.3,47.21,521.99,2387.97,8138.64,8.3982,0.03,391,2388,100.0,39.2,23.6005,0
201,2,11,0.0006,0.0004,100.0,518.67,642.26,1589.21,1401.29,14.62,21.61,554.7,2388.01,9053.21,1.3,47.21,522.2,2388.03,8135.85,8.4188,0.03,392,2388,100.0,39.23,23.3888,0
202,2,12,0.0002,0.0006,100.0,518.67,641.64,1579.99,1401.9,14.62,21.61,554.57,2387.98,9047.89,1.3,47.13,521.94,2387.97,8136.49,8.3925,0.03,392,2388,100.0,39.12,23.4201,0
203,2,13,0.0007,0.0005,100.0,518.67,641.78,1586.77,1401.53,14.62,21.61,554.69,2387.94,9053.63,1.3,47.03,522.33,2387.99,8140.61,8.3742,0.03,391,2388,100.0,38.88,23.4317,0
204,2,14,-0.0024,-0.0004,100.0,518.67,641.66,1584.04,1395.46,14.62,21.61,554.47,2388.01,9047.3,1.3,47.12,523.07,2387.98,8140.09,8.3887,0.03,391,2388,100.0,38.93,23.4074,0
205,2,15,-0.0012,-0.0003,100.0,518.67,642.21,1579.84,1402.11,14.62,21.61,554.17,2388.02,9049.82,1.3,47.17,521.96,2388.02,8137.72,8.3704,0.03,393,2388,100.0,38.94,23.4311,0
206,2,16,-0.001,0.0003,100.0,518.67,641.81,1581.99,1393.46,14.62,21.61,554.53,2387.99,9051.79,1.3,47.24,522.49,2387.95,8133.45,8.3805,0.03,392,2388,100.0,39.01,23.4462,0
207,2,17,0.0003,-0.0001,100.0,518.67,642.43,1583.58,1390.27,14.62,21.61,553.62,2388.04,9052.05,1.3,47.13,522.71,2388.08,8134.78,8.3714,0.03,391,2388,100.0,39.04,23.5245,0
208,2,18,0.0014,0.0001,100.0,518.67,641.95,1588.43,1400.25,14.62,21.61,554.83,2388.0,9051.35,1.3,47.22,522.92,2388.0,8133.2,8.4053,0.03,391,2388,100.0,39.0,23.4203,0
209,2,19,0.0025,0.0001,100.0,518.67,641.75,1576.84,1401.77,14.62,21.61,555.25,2388.02,9055.07,1.3,47.14,522.38,2387.98,8137.51,8.4035,0.03,392,2388,100.0,39.1,23.4102,0
210,2,20,0.0042,-0.0004,100.0,518.67,642.34,1582.94,1394.38,14.62,21.61,554.64,2388.0,9050.27,1.3,47.14,522.54,2387.94,8139.83,8.3698,0.03,391,2388,100.0,39.02,23.3821,0
211,2,21,-0.0023,0.0001,100.0,518.67,642.05,1579.51,1392.28,14.62,21.61,554.72,2388.03,9055.29,1.3,47.04,522.58,2388.01,8136.57,8.3954,0.03,391,2388,100.0,39.24,23.5014,0
212,2,22,0.0024,0.0006,100.0,518.67,642.16,1580.18,1397.67,14.62,21.61,554.35,2387.96,9053.31,1.3,47.17,521.73,2388.04,8140.79,8.3792,0.03,391,2388,100.0,38.98,23.4241,0
213,2,23,-0.0013,0.0003,100.0,518.67,642.37,1580.89,1387.5,14.62,21.61,554.69,2387.96,9051.43,1.3,47.21,522.26,2388.07,8131.57,8.3937,0.03,393,2388,100.0,39.1,23.2867,0
214,2,24,-0.0019,-0.0,100.0,518.67,641.99,1580.97,1398.67,14.62,21.61,553.5,2387.98,9052.35,1.3,47.15,522.25,2387.97,8136.16,8.3866,0.03,391,2388,100.0,39.18,23.3981,0
215,2,25,0.0063,0.0001,100.0,518.67,641.81,1585.38,1396.62,14.62,21.61,554.14,2388.0,9055.28,1.3,47.19,522.31,2388.03,8136.97,8.3959,0.03,391,2388,100.0,38.99,23.4883,0
216,2,26,-0.0011,0.0003,100.0,518.67,641.87,1575.38,1392.3,14.62,21.61,554.03,2387.98,9050.81,1.3,47.12,522.8,2388.0,8137.27,8.3472,0.03,391,2388,100.0,38.96,23.4691,0
217,2,27,0.0006,0.0005,100.0,518.67,642.12,1585.44,1402.31,14.62,21.61,555.16,2388.03,9058.01,1.3,47.03,522.11,2388.06,8137.73,8.4077,0.03,392,2388,100.0,38.96,23.4275,0
218,2,28,0.0037,0.0005,100.0,518.67,642.04,1581.6,1397.45,14.62,21.61,554.77,2387.99,9053.78,1.3,46.99,522.68,2387.93,8136.55,8.3734,0.03,390,2388,100.0,38.95,23.4395,0
219,2,29,-0.0032,-0.0003,100.0,518.67,642.08,1583.78,1398.08,14.62,21.61,554.75,2388.0,9055.84,1.3,47.11,522.26,2388.02,8140.77,8.37,0.03,390,2388,100.0,38.97,23.4249,0
220,2,30,0.0012,0.0,100.0,518.67,641.78,1590.32,1395.07,14.62,21.61,554.62,2387.98,9050.8,1.3,47.2,522.43,2388.0,8136.63,8.419,0.03,391,2388,100.0,39.1,23.3985,0
221,2,31,-0.0009,0.0005,100.0,518.67,641.97,1579.86,1390.94,14.62,21.61,554.8,2388.0,9049.93,1.3,47.05,522.17,2388.04,8131.62,8.4393,0.03,391,2388,100.0,39.17,23.4154,0
222,2,32,0.0013,-0.0001,100.0,518.67,641.58,1584.52,1391.11,14.62,21.61,554.56,2387.98,9045.87,1.3,47.12,522.54,2387.98,8138.76,8.3783,0.03,390,2388,100.0,38.97,23.4006,0
223,2,33,-0.0032,0.0004,100.0,518.67,641.79,1585.17,1396.15,14.62,21.61,553.62,2388.01,9051.18,1.3,47.09,522.26,2387.99,8133.62,8.4102,0.03,392,2388,100.0,39.01,23.4434,0
224,2,34,0.0042,0.0003,100.0,518.67,642.12,1584.08,1394.24,14.62,21.61,555.09,2388.0,9059.29,1.3,47.22,522.64,2387.96,8139.8,8.4188,0.03,390,2388,100.0,38.87,23.4571,0
225,2,35,0.002,0.0002,100.0,518.67,641.37,1575.73,1392.55,14.62,21.61,554.73,2388.02,9057.34,1.3,47.25,522.0,2388.0,8142.08,8.4164,0.03,394,2388,100.0,39.06,23.5283,0
226,2,36,0.0013,0.0004,100.0,518.67,641.27,1581.56,1397.13,14.62,21.61,554.59,2388.02,9055.79,1.3,47.21,522.32,2388.0,8142.06,8.3709,0.03,391,2388,100.0,39.12,23.3881,0
227,2,37,0.005,0.0005,100.0,518.67,642.1,1585.63,1396.29,14.62,21.61,555.01,2388.04,9058.16,1.3,47.16,522.69,2388.02,8136.08,8.3609,0.03,391,2388,100.0,39.08,23.4047,0
228,2,38,0.0013,0.0005,100.0,518.67,642.22,1585.15,1397.75,14.62,21.61,554.21,2388.0,9055.35,1.3,47.22,522.13,2388.05,8134.91,8.4069,0.03,390,2388,100.0,39.09,23.4191,0
229,2,39,-0.0018,0.0005,100.0,518.67,642.0,1585.69,1391.49,14.62,21.61,554.05,2388.0,9061.16,1.3,47.2,522.79,2388.05,8138.78,8.3755,0.03,391,2388,100.0,39.02,23.4489,0
230,2,40,0.0005,0.0005,100.0,518.67,642.02,1582.69,1398.38,14.62,21.61,554.07,2388.03,9046.96,1.3,47.22,522.3,2388.01,8137.16,8.401,0.03,391,2388,100.0,38.84,23.4402,0
231,2,41,0.0015,0.0006,100.0,518.67,642.41,1578.97,1398.74,14.62,21.61,554.34,2388.04,9053.6,1.3,47.26,522.22,2388.01,8140.84,8.3856,0.03,392,2388,100.0,38.94,23.3071,0
232,2,42,0.0016,0.0005,100.0,518.67,642.27,1579.21,1392.13,14.62,21.61,553.98,2387.97,9046.36,1.3,47.14,522.87,2388.0,8135.3,8.3449,0.03,392,2388,100.0,39.08,23.4631,0
233,2,43,0.0027,0.0,100.0,518.67,642.02,1580.59,1391.6,14.62,21.61,554.14,2388.04,9053.65,1.3,47.08,522.9,2388.02,8135.14,8.4144,0.03,392,2388,100.0,38.92,23.4966,0
234,2,44,0.0003,0.0003,100.0,518.67,642.01,1584.33,1398.69,14.62,21.61,554.16,2388.04,9057.05,1.3,47.22,522.77,2388.06,8137.23,8.4087,0.03,392,2388,100.0,39.03,23.4546,0
235,2,45,-0.0014,-0.0002,100.0,518.67,642.05,1586.41,1397.6,14.62,21.61,554.2,2388.05,9060.38,1.3,47.17,522.27,2388.0,8141.93,8.3847,0.03,390,2388,100.0,38.99,23.4284,0
236,2,46,0.0002,-0.0003,100.0,518.67,642.15,1575.45,1392.6,14.62,21.61,554.54,2388.0,9053.33,1.3,47.19,522.08,2388.05,8140.52,8.3994,0.03,390,2388,100.0,38.93,23.5041,0
237,2,47,0.0021,0.0003,100.0,518.67,642.4,1583.85,1396.46,14.62,21.61,554.96,2388.04,9046.52,1.3,47.03,522.73,2388.0,8136.97,8.3756,0.03,391,2388,100.0,38.89,23.3447,0
238,2,48,0.0006,-0.0001,100.0,518.67,642.09,1586.71,1397.95,14.62,21.61,554.67,2387.99,9057.73,1.3,47.18,522.41,2387.98,8134.97,8.3821,0.03,392,2388,100.0,39.23,23.4336,0
239,2,49,-0.0006,0.0005,100.0,518.67,642.85,1583.86,1396.5,14.62,21.61,554.04,2388.04,9049.11,1.3,47.18,522.83,2387.99,8135.93,8.4024,0.03,390,2388,100.0,39.17,23.4871,0
240,2,50,-0.0002,-0.0004,100.0,518.67,642.02,1577.86,1399.78,14.62,21.61,554.73,2388.0,9051.65,1.3,47.16,522.16,2388.05,8138.46,8.4042,0.03,391,2388,100.0,39.1,23.353,0
241,2,51,0.0008,0.0003,100.0,518.67,642.03,1585.34,1393.06,14.62,21.61,555.02,2388.02,9055.92,1.3,47.03,522.34,2388.01,8137.89,8.3731,0.03,392,2388,100.0,38.9,23.3239,0
242,2,52,-0.001,-0.0001,100.0,518.67,641.52,1588.48,1401.66,14.62,21.6,554.76,2388.0,9056.25,1.3,47.09,522.58,2388.01,8134.22,8.4064,0.03,392,2388,100.0,39.08,23.3668,0
243,2,53,-0.0023,-0.0001,100.0,518.67,642.0,1584.9,1397.09,14.62,21.61,554.33,2388.05,9051.78,1.3,46.98,522.73,2388.01,8137.95,8.411,0.03,391,2388,100.0,38.95,23.5307,0
244,2,54,0.0004,-0.0003,100.0,518.67,641.58,1583.46,1405.33,14.62,21.61,554.42,2388.01,9046.85,1.3,47.1,522.48,2387.99,8141.65,8.4057,0.03,392,2388,100.0,39.13,23.3626,0
